ServiceDate,ServiceID,TOC,StationCode,PlannedArrivalUTC,ActualArrivalUTC,DelayMinutes,RightTimeFlag,To3Flag,To5Flag,CancelledFlag
2024-06-03,S2406030016,EMR,YRK,2024-06-03T23:27:00,2024-06-03T23:36:00,9.0,0,0,0,0
2024-06-03,S2406030017,LNER,RDG,2024-06-03T16:43:00,2024-06-03T16:48:00,5.0,0,0,1,0
2024-06-03,S2406030018,LNER,BNM,2024-06-03T06:49:00,2024-06-03T06:49:00,0.0,1,1,1,0
2024-06-03,S2406030019,EMR,GLC,2024-06-03T10:23:00,2024-06-03T10:26:00,3.0,0,1,1,0
2024-06-03,S2406030020,NTH,CDF,2024-06-03T20:50:00,2024-06-03T20:50:00,0.0,1,1,1,0
2024-06-03,S2406030021,LNER,SOU,2024-06-03T17:27:00,2024-06-03T17:29:00,2.0,0,1,1,0
2024-06-03,S2406030022,AVT,INV,2024-06-03T14:27:00,2024-06-03T14:27:00,0.0,1,1,1,0
2024-06-03,S2406030023,AVT,RDG,2024-06-03T22:09:00,2024-06-03T22:09:00,0.0,1,1,1,0
2024-06-03,S2406030024,TLK,OXF,2024-06-03T19:10:00,2024-06-03T19:11:00,1.0,0,1,1,0
2024-06-03,S2406030025,EMR,GLC,2024-06-03T07:05:00,2024-06-03T07:07:00,2.0,0,1,1,0
2024-06-03,S2406030026,AVT,NOT,2024-06-03T19:47:00,2024-06-03T19:49:00,2.0,0,1,1,0
2024-06-03,S2406030027,TPE,RDG,2024-06-03T17:30:00,2024-06-03T17:32:00,2.0,0,1,1,0
2024-06-03,S2406030028,NTH,BTN,2024-06-03T09:28:00,2024-06-03T09:28:00,0.0,1,1,1,0
2024-06-03,S2406030029,GWR,BTN,2024-06-03T07:35:00,2024-06-03T07:38:00,3.0,0,1,1,0
2024-06-03,S2406030030,LNER,SOU,2024-06-03T11:00:00,2024-06-03T11:00:00,0.0,1,1,1,0
2024-06-03,S2406030031,CTL,NCL,2024-06-03T18:21:00,2024-06-03T18:23:00,2.0,0,1,1,0
2024-06-03,S2406030032,GWR,DHM,2024-06-03T21:23:00,2024-06-03T21:25:00,2.0,0,1,1,0
2024-06-03,S2406030033,TPE,GLC,2024-06-03T19:27:00,2024-06-03T19:28:00,1.0,0,1,1,0
2024-06-03,S2406030034,TPE,LDS,2024-06-03T21:37:00,2024-06-03T21:37:00,0.0,1,1,1,0
2024-06-03,S2406030035,LNER,LDS,2024-06-03T19:32:00,2024-06-03T19:32:00,0.0,1,1,1,0
2024-06-03,S2406030036,AVT,NOT,2024-06-03T11:08:00,2024-06-03T11:13:00,5.0,0,0,1,0
2024-06-03,S2406030037,EMR,RDG,2024-06-03T20:14:00,2024-06-03T20:24:00,10.0,0,0,0,0
2024-06-03,S2406030038,EMR,OXF,2024-06-03T10:02:00,2024-06-03T10:24:00,22.0,0,0,0,0
2024-06-03,S2406030039,EMR,NOT,2024-06-03T12:58:00,2024-06-03T13:18:00,20.0,0,0,0,0
2024-06-03,S2406030040,EMR,YRK,2024-06-03T19:37:00,2024-06-03T19:43:00,6.0,0,0,0,0
2024-06-03,S2406030041,LNER,CDF,2024-06-03T21:06:00,2024-06-03T21:06:00,0.0,1,1,1,0
2024-06-03,S2406030042,EMR,LIV,2024-06-03T08:38:00,2024-06-03T08:43:00,5.0,0,0,1,0
2024-06-03,S2406030043,AVT,BNM,2024-06-03T05:34:00,2024-06-03T05:36:00,2.0,0,1,1,0
2024-06-03,S2406030044,CTL,CAM,2024-06-03T19:26:00,2024-06-03T19:26:00,0.0,1,1,1,0
2024-06-03,S2406030045,TLK,MAN,2024-06-03T10:31:00,2024-06-03T10:31:00,0.0,1,1,1,0
2024-06-03,S2406030046,NTH,PMH,2024-06-03T20:46:00,2024-06-03T20:50:00,4.0,0,0,1,0
2024-06-03,S2406030047,NTH,ABW,2024-06-03T08:37:00,2024-06-03T08:39:00,2.0,0,1,1,0
2024-06-03,S2406030048,LNER,SHE,2024-06-03T13:49:00,,,0,0,0,1
2024-06-03,S2406030049,CTL,SHE,2024-06-03T15:45:00,2024-06-03T15:47:00,2.0,0,1,1,0
2024-06-03,S2406030050,GWR,PMH,2024-06-03T14:32:00,2024-06-03T14:33:00,1.0,0,1,1,0
2024-06-03,S2406030051,TPE,BTN,2024-06-03T11:58:00,2024-06-03T11:58:00,0.0,1,1,1,0
2024-06-03,S2406030052,EMR,MAN,2024-06-03T08:29:00,2024-06-03T08:32:00,3.0,0,1,1,0
2024-06-03,S2406030053,EMR,KGX,2024-06-03T16:43:00,2024-06-03T16:43:00,0.0,1,1,1,0
2024-06-03,S2406030054,CTL,BRS,2024-06-03T10:43:00,2024-06-03T10:47:00,4.0,0,0,1,0
2024-06-03,S2406030055,EMR,NWI,2024-06-03T07:54:00,2024-06-03T07:56:00,2.0,0,1,1,0
2024-06-03,S2406030056,TPE,EDB,2024-06-03T13:35:00,2024-06-03T13:37:00,2.0,0,1,1,0
2024-06-03,S2406030057,LNER,LDS,2024-06-03T13:29:00,2024-06-03T13:31:00,2.0,0,1,1,0
2024-06-03,S2406030058,LNER,BTN,2024-06-03T07:41:00,2024-06-03T07:47:00,6.0,0,0,0,0
2024-06-03,S2406030059,EMR,KGX,2024-06-03T12:12:00,2024-06-03T12:18:00,6.0,0,0,0,0
2024-06-03,S2406030060,NTH,YRK,2024-06-03T20:02:00,2024-06-03T20:02:00,0.0,1,1,1,0
2024-06-03,S2406030061,GWR,GLC,2024-06-03T11:01:00,2024-06-03T11:01:00,0.0,1,1,1,0
2024-06-03,S2406030062,AVT,PMH,2024-06-03T11:18:00,2024-06-03T11:21:00,3.0,0,1,1,0
2024-06-03,S2406030063,NTH,EDB,2024-06-03T07:47:00,2024-06-03T07:49:00,2.0,0,1,1,0
2024-06-03,S2406030064,CTL,BTN,2024-06-03T14:59:00,2024-06-03T15:00:00,1.0,0,1,1,0
2024-06-03,S2406030065,TLK,SOU,2024-06-03T05:08:00,2024-06-03T05:11:00,3.0,0,1,1,0
2024-06-03,S2406030066,TPE,BTN,2024-06-03T11:36:00,2024-06-03T11:36:00,0.0,1,1,1,0
2024-06-03,S2406030067,TLK,PMH,2024-06-03T09:55:00,2024-06-03T09:56:00,1.0,0,1,1,0
2024-06-03,S2406030068,AVT,DHM,2024-06-03T11:22:00,2024-06-03T11:24:00,2.0,0,1,1,0
2024-06-03,S2406030069,AVT,LIV,2024-06-03T09:25:00,2024-06-03T09:25:00,0.0,1,1,1,0
2024-06-03,S2406030070,NTH,RDG,2024-06-03T08:16:00,2024-06-03T08:21:00,5.0,0,0,1,0
2024-06-03,S2406030071,TLK,SOU,2024-06-03T23:27:00,2024-06-03T23:27:00,0.0,1,1,1,0
2024-06-03,S2406030072,AVT,INV,2024-06-03T18:16:00,2024-06-03T18:18:00,2.0,0,1,1,0
2024-06-03,S2406030073,AVT,DHM,2024-06-03T19:45:00,2024-06-03T19:45:00,0.0,1,1,1,0
2024-06-03,S2406030074,GWR,EDB,2024-06-03T21:23:00,2024-06-03T21:27:00,4.0,0,0,1,0
2024-06-03,S2406030075,CTL,SOU,2024-06-03T06:00:00,2024-06-03T06:00:00,0.0,1,1,1,0
2024-06-03,S2406030076,LNER,YRK,2024-06-03T17:30:00,2024-06-03T17:40:00,10.0,0,0,0,0
2024-06-03,S2406030077,TPE,OXF,2024-06-03T08:49:00,2024-06-03T08:54:00,5.0,0,0,1,0
2024-06-04,S2406040000,EMR,ABW,2024-06-04T23:45:00,2024-06-04T23:45:00,0.0,1,1,1,0
2024-06-04,S2406040001,EMR,SHE,2024-06-04T06:16:00,2024-06-04T06:16:00,0.0,1,1,1,0
2024-06-04,S2406040002,LNER,NOT,2024-06-04T21:39:00,2024-06-04T21:42:00,3.0,0,1,1,0
2024-06-04,S2406040003,EMR,BTN,2024-06-04T10:49:00,2024-06-04T10:49:00,0.0,1,1,1,0
2024-06-04,S2406040004,NTH,LDS,2024-06-04T18:20:00,2024-06-04T18:27:00,7.0,0,0,0,0
2024-06-04,S2406040005,GWR,BTN,2024-06-04T11:34:00,2024-06-04T11:34:00,0.0,1,1,1,0
2024-06-04,S2406040006,TPE,INV,2024-06-04T19:57:00,2024-06-04T19:59:00,2.0,0,1,1,0
2024-06-04,S2406040007,NTH,PMH,2024-06-04T17:40:00,2024-06-04T17:47:00,7.0,0,0,0,0
2024-06-04,S2406040008,LNER,PAD,2024-06-04T13:37:00,2024-06-04T13:37:00,0.0,1,1,1,0
2024-06-04,S2406040009,CTL,INV,2024-06-04T13:22:00,2024-06-04T13:26:00,4.0,0,0,1,0
2024-06-04,S2406040010,GWR,YRK,2024-06-04T17:05:00,2024-06-04T17:07:00,2.0,0,1,1,0
2024-06-04,S2406040011,GWR,KGX,2024-06-04T08:31:00,2024-06-04T08:33:00,2.0,0,1,1,0
2024-06-04,S2406040012,CTL,CDF,2024-06-04T11:47:00,2024-06-04T11:47:00,0.0,1,1,1,0
2024-06-04,S2406040013,LNER,DHM,2024-06-04T07:14:00,2024-06-04T07:16:00,2.0,0,1,1,0
2024-06-04,S2406040014,TLK,SHE,2024-06-04T05:42:00,2024-06-04T05:47:00,5.0,0,0,1,0
2024-06-04,S2406040015,TPE,ABW,2024-06-04T17:47:00,2024-06-04T17:49:00,2.0,0,1,1,0
2024-06-04,S2406040016,TLK,YRK,2024-06-04T07:45:00,2024-06-04T07:47:00,2.0,0,1,1,0
2024-06-04,S2406040017,LNER,ABW,2024-06-04T19:08:00,2024-06-04T19:09:00,1.0,0,1,1,0
2024-06-04,S2406040018,TLK,EUS,2024-06-04T07:15:00,2024-06-04T07:18:00,3.0,0,1,1,0
2024-06-04,S2406040019,CTL,NWI,2024-06-04T16:51:00,2024-06-04T16:57:00,6.0,0,0,0,0
2024-06-04,S2406040020,AVT,GLC,2024-06-04T17:59:00,2024-06-04T18:03:00,4.0,0,0,1,0
2024-06-04,S2406040021,EMR,CAM,2024-06-04T10:01:00,2024-06-04T10:01:00,0.0,1,1,1,0
2024-06-04,S2406040022,AVT,PAD,2024-06-04T12:40:00,2024-06-04T12:40:00,0.0,1,1,1,0
2024-06-04,S2406040023,AVT,RDG,2024-06-04T09:30:00,2024-06-04T09:35:00,5.0,0,0,1,0
2024-06-04,S2406040024,EMR,DHM,2024-06-04T14:27:00,2024-06-04T14:27:00,0.0,1,1,1,0
2024-06-04,S2406040025,TPE,CAM,2024-06-04T09:38:00,2024-06-04T09:44:00,6.0,0,0,0,0
2024-06-04,S2406040026,TPE,YRK,2024-06-04T06:17:00,2024-06-04T06:19:00,2.0,0,1,1,0
2024-06-04,S2406040027,CTL,LIV,2024-06-04T16:28:00,2024-06-04T16:36:00,8.0,0,0,0,0
2024-06-04,S2406040028,LNER,PAD,2024-06-04T13:54:00,2024-06-04T13:54:00,0.0,1,1,1,0
2024-06-04,S2406040029,CTL,BNM,2024-06-04T09:48:00,2024-06-04T09:51:00,3.0,0,1,1,0
2024-06-04,S2406040030,AVT,KGX,2024-06-04T10:35:00,2024-06-04T10:36:00,1.0,0,1,1,0
2024-06-04,S2406040031,TPE,LDS,2024-06-04T06:07:00,2024-06-04T06:07:00,0.0,1,1,1,0
2024-06-04,S2406040032,EMR,CDF,2024-06-04T12:36:00,2024-06-04T12:37:00,1.0,0,1,1,0
2024-06-04,S2406040033,TLK,LDS,2024-06-04T15:04:00,2024-06-04T15:10:00,6.0,0,0,0,0
2024-06-04,S2406040034,LNER,YRK,2024-06-04T13:57:00,2024-06-04T13:57:00,0.0,1,1,1,0
2024-06-04,S2406040035,LNER,BNM,2024-06-04T16:40:00,2024-06-04T16:40:00,0.0,1,1,1,0
2024-06-04,S2406040036,EMR,GLC,2024-06-04T06:49:00,2024-06-04T07:05:00,16.0,0,0,0,0
2024-06-04,S2406040037,GWR,EUS,2024-06-04T05:46:00,2024-06-04T05:51:00,5.0,0,0,1,0
2024-06-04,S2406040038,GWR,GLC,2024-06-04T12:43:00,2024-06-04T12:48:00,5.0,0,0,1,0
2024-06-04,S2406040039,NTH,MAN,2024-06-04T11:04:00,2024-06-04T11:05:00,1.0,0,1,1,0
2024-06-04,S2406040040,NTH,YRK,2024-06-04T17:31:00,2024-06-04T17:37:00,6.0,0,0,0,0
2024-06-04,S2406040041,EMR,NCL,2024-06-04T20:11:00,2024-06-04T20:14:00,3.0,0,1,1,0
2024-06-04,S2406040042,TLK,DHM,2024-06-04T09:40:00,2024-06-04T09:40:00,0.0,1,1,1,0
2024-06-04,S2406040043,EMR,ABW,2024-06-04T09:35:00,2024-06-04T09:38:00,3.0,0,1,1,0
2024-06-04,S2406040044,LNER,PAD,2024-06-04T06:29:00,2024-06-04T06:35:00,6.0,0,0,0,0
2024-06-04,S2406040045,CTL,EDB,2024-06-04T09:23:00,2024-06-04T09:26:00,3.0,0,1,1,0
2024-06-04,S2406040046,TPE,LIV,2024-06-04T22:59:00,2024-06-04T22:59:00,0.0,1,1,1,0
2024-06-04,S2406040047,AVT,LDS,2024-06-04T18:41:00,2024-06-04T18:46:00,5.0,0,0,1,0
2024-06-04,S2406040048,EMR,OXF,2024-06-04T14:27:00,2024-06-04T14:27:00,0.0,1,1,1,0
2024-06-04,S2406040049,GWR,MAN,2024-06-04T09:28:00,2024-06-04T09:32:00,4.0,0,0,1,0
2024-06-04,S2406040050,TPE,KGX,2024-06-04T12:57:00,2024-06-04T12:57:00,0.0,1,1,1,0
2024-06-04,S2406040051,NTH,CAM,2024-06-04T22:52:00,2024-06-04T22:52:00,0.0,1,1,1,0
2024-06-04,S2406040052,EMR,EDB,2024-06-04T18:10:00,2024-06-04T18:14:00,4.0,0,0,1,0
2024-06-04,S2406040053,TPE,NWI,2024-06-04T05:57:00,2024-06-04T05:57:00,0.0,1,1,1,0
2024-06-04,S2406040054,LNER,NOT,2024-06-04T12:49:00,2024-06-04T12:49:00,0.0,1,1,1,0
2024-06-04,S2406040055,GWR,LDS,2024-06-04T14:26:00,2024-06-04T14:26:00,0.0,1,1,1,0
2024-06-04,S2406040056,CTL,CAM,2024-06-04T22:34:00,2024-06-04T22:41:00,7.0,0,0,0,0
2024-06-04,S2406040057,TLK,LIV,2024-06-04T11:22:00,2024-06-04T11:22:00,0.0,1,1,1,0
2024-06-04,S2406040058,TPE,PAD,2024-06-04T12:26:00,2024-06-04T12:29:00,3.0,0,1,1,0
2024-06-04,S2406040059,TPE,NCL,2024-06-04T15:12:00,2024-06-04T15:16:00,4.0,0,0,1,0
2024-06-04,S2406040060,TPE,NCL,2024-06-04T23:33:00,2024-06-04T23:37:00,4.0,0,0,1,0
2024-06-04,S2406040061,LNER,ABW,2024-06-04T06:14:00,2024-06-04T06:19:00,5.0,0,0,1,0
2024-06-04,S2406040062,CTL,CDF,2024-06-04T13:53:00,2024-06-04T13:55:00,2.0,0,1,1,0
2024-06-04,S2406040063,NTH,LDS,2024-06-04T20:01:00,2024-06-04T20:03:00,2.0,0,1,1,0
2024-06-04,S2406040064,CTL,PAD,2024-06-04T21:31:00,2024-06-04T21:56:00,25.0,0,0,0,0
2024-06-04,S2406040065,CTL,MAN,2024-06-04T05:39:00,2024-06-04T05:40:00,1.0,0,1,1,0
2024-06-04,S2406040066,TPE,PMH,2024-06-04T18:35:00,2024-06-04T18:58:00,23.0,0,0,0,0
2024-06-04,S2406040067,GWR,PMH,2024-06-04T15:36:00,2024-06-04T15:37:00,1.0,0,1,1,0
2024-06-04,S2406040068,LNER,CDF,2024-06-04T18:55:00,2024-06-04T18:58:00,3.0,0,1,1,0
2024-06-04,S2406040069,GWR,BTN,2024-06-04T20:19:00,2024-06-04T20:35:00,16.0,0,0,0,0
2024-06-04,S2406040070,AVT,MAN,2024-06-04T19:47:00,2024-06-04T19:54:00,7.0,0,0,0,0
2024-06-04,S2406040071,CTL,SHE,2024-06-04T14:11:00,2024-06-04T14:11:00,0.0,1,1,1,0
2024-06-04,S2406040072,LNER,RDG,2024-06-04T18:01:00,2024-06-04T18:07:00,6.0,0,0,0,0
2024-06-04,S2406040073,NTH,BRS,2024-06-04T13:10:00,2024-06-04T13:14:00,4.0,0,0,1,0
2024-06-04,S2406040074,EMR,LIV,2024-06-04T18:47:00,2024-06-04T18:52:00,5.0,0,0,1,0
2024-06-04,S2406040075,EMR,PAD,2024-06-04T08:05:00,2024-06-04T08:07:00,2.0,0,1,1,0
2024-06-04,S2406040076,AVT,CAM,2024-06-04T09:08:00,2024-06-04T09:13:00,5.0,0,0,1,0
2024-06-04,S2406040077,AVT,KGX,2024-06-04T13:43:00,2024-06-04T13:47:00,4.0,0,0,1,0
2024-06-04,S2406040078,TLK,EUS,2024-06-04T10:44:00,2024-06-04T10:44:00,0.0,1,1,1,0
2024-06-04,S2406040079,CTL,PAD,2024-06-04T19:03:00,2024-06-04T19:08:00,5.0,0,0,1,0
2024-06-04,S2406040080,EMR,CDF,2024-06-04T05:58:00,2024-06-04T06:04:00,6.0,0,0,0,0
2024-06-04,S2406040081,CTL,EDB,2024-06-04T14:58:00,2024-06-04T14:58:00,0.0,1,1,1,0
2024-06-04,S2406040082,LNER,BNM,2024-06-04T17:27:00,2024-06-04T17:29:00,2.0,0,1,1,0
2024-06-04,S2406040083,LNER,MAN,2024-06-04T22:42:00,2024-06-04T22:51:00,9.0,0,0,0,0
2024-06-04,S2406040084,TPE,NWI,2024-06-04T17:47:00,2024-06-04T18:06:00,19.0,0,0,0,0
2024-06-05,S2406050000,NTH,EDB,2024-06-05T08:32:00,2024-06-05T08:37:00,5.0,0,0,1,0
2024-06-05,S2406050001,LNER,ABW,2024-06-05T21:19:00,2024-06-05T21:20:00,1.0,0,1,1,0
2024-06-05,S2406050002,GWR,LIV,2024-06-05T12:16:00,2024-06-05T12:19:00,3.0,0,1,1,0
2024-06-05,S2406050003,AVT,BNM,2024-06-05T08:22:00,2024-06-05T08:24:00,2.0,0,1,1,0
2024-06-05,S2406050004,GWR,PAD,2024-06-05T19:02:00,2024-06-05T19:02:00,0.0,1,1,1,0
2024-06-05,S2406050005,TLK,RDG,2024-06-05T23:45:00,2024-06-05T23:45:00,0.0,1,1,1,0
2024-06-05,S2406050006,NTH,DHM,2024-06-05T15:09:00,2024-06-05T15:16:00,7.0,0,0,0,0
2024-06-05,S2406050007,GWR,NOT,2024-06-05T14:19:00,2024-06-05T14:19:00,0.0,1,1,1,0
2024-06-05,S2406050008,LNER,NOT,2024-06-05T19:10:00,2024-06-05T19:11:00,1.0,0,1,1,0
2024-06-05,S2406050009,CTL,ABW,2024-06-05T05:45:00,2024-06-05T05:47:00,2.0,0,1,1,0
2024-06-05,S2406050010,TPE,SHE,2024-06-05T13:14:00,2024-06-05T13:16:00,2.0,0,1,1,0
2024-06-05,S2406050011,TLK,INV,2024-06-05T10:44:00,2024-06-05T10:45:00,1.0,0,1,1,0
2024-06-05,S2406050012,AVT,RDG,2024-06-05T06:08:00,2024-06-05T06:14:00,6.0,0,0,0,0
2024-06-05,S2406050013,AVT,OXF,2024-06-05T16:03:00,2024-06-05T16:07:00,4.0,0,0,1,0
2024-06-05,S2406050014,GWR,CDF,2024-06-05T17:28:00,2024-06-05T17:34:00,6.0,0,0,0,0
2024-06-05,S2406050015,GWR,BNM,2024-06-05T14:10:00,2024-06-05T14:11:00,1.0,0,1,1,0
2024-06-05,S2406050016,EMR,INV,2024-06-05T19:37:00,2024-06-05T19:41:00,4.0,0,0,1,0
2024-06-05,S2406050017,CTL,ABW,2024-06-05T15:51:00,2024-06-05T15:51:00,0.0,1,1,1,0
2024-06-05,S2406050018,CTL,DHM,2024-06-05T14:07:00,2024-06-05T14:08:00,1.0,0,1,1,0
2024-06-05,S2406050019,EMR,PMH,2024-06-05T18:04:00,2024-06-05T18:06:00,2.0,0,1,1,0
2024-06-05,S2406050020,EMR,KGX,2024-06-05T18:53:00,2024-06-05T18:55:00,2.0,0,1,1,0
2024-06-05,S2406050021,TPE,INV,2024-06-05T05:53:00,2024-06-05T05:53:00,0.0,1,1,1,0
2024-06-05,S2406050022,TPE,CDF,2024-06-05T14:38:00,2024-06-05T14:38:00,0.0,1,1,1,0
2024-06-05,S2406050023,EMR,GLC,2024-06-05T05:20:00,2024-06-05T05:40:00,20.0,0,0,0,0
2024-06-05,S2406050024,NTH,BTN,2024-06-05T09:39:00,2024-06-05T09:39:00,0.0,1,1,1,0
2024-06-05,S2406050025,EMR,LDS,2024-06-05T15:08:00,2024-06-05T15:08:00,0.0,1,1,1,0
2024-06-05,S2406050026,TLK,NCL,2024-06-05T15:19:00,2024-06-05T15:19:00,0.0,1,1,1,0
2024-06-05,S2406050027,EMR,BTN,2024-06-05T10:48:00,2024-06-05T10:51:00,3.0,0,1,1,0
2024-06-05,S2406050028,GWR,GLC,2024-06-05T21:26:00,2024-06-05T21:26:00,0.0,1,1,1,0
2024-06-05,S2406050029,EMR,NWI,2024-06-05T08:59:00,2024-06-05T09:05:00,6.0,0,0,0,0
2024-06-05,S2406050030,GWR,MAN,2024-06-05T15:43:00,2024-06-05T15:46:00,3.0,0,1,1,0
2024-06-05,S2406050031,GWR,GLC,2024-06-05T20:15:00,2024-06-05T20:15:00,0.0,1,1,1,0
2024-06-05,S2406050032,AVT,SOU,2024-06-05T20:53:00,2024-06-05T21:00:00,7.0,0,0,0,0
2024-06-05,S2406050033,TPE,KGX,2024-06-05T07:46:00,2024-06-05T07:51:00,5.0,0,0,1,0
2024-06-05,S2406050034,CTL,NCL,2024-06-05T08:38:00,2024-06-05T08:40:00,2.0,0,1,1,0
2024-06-05,S2406050035,EMR,BTN,2024-06-05T10:10:00,2024-06-05T10:13:00,3.0,0,1,1,0
2024-06-05,S2406050036,TLK,SOU,2024-06-05T20:28:00,2024-06-05T20:29:00,1.0,0,1,1,0
2024-06-05,S2406050037,LNER,LDS,2024-06-05T08:59:00,2024-06-05T09:05:00,6.0,0,0,0,0
2024-06-05,S2406050038,EMR,OXF,2024-06-05T21:33:00,2024-06-05T21:36:00,3.0,0,1,1,0
2024-06-05,S2406050039,AVT,INV,2024-06-05T19:55:00,2024-06-05T19:55:00,0.0,1,1,1,0
2024-06-05,S2406050040,EMR,MAN,2024-06-05T07:28:00,2024-06-05T07:32:00,4.0,0,0,1,0
2024-06-05,S2406050041,TPE,BNM,2024-06-05T14:50:00,2024-06-05T14:50:00,0.0,1,1,1,0
2024-06-05,S2406050042,EMR,PMH,2024-06-05T15:18:00,2024-06-05T15:18:00,0.0,1,1,1,0
2024-06-05,S2406050043,CTL,ABW,2024-06-05T11:27:00,2024-06-05T11:27:00,0.0,1,1,1,0
2024-06-05,S2406050044,NTH,OXF,2024-06-05T15:21:00,2024-06-05T15:23:00,2.0,0,1,1,0
2024-06-05,S2406050045,GWR,RDG,2024-06-05T09:33:00,2024-06-05T09:33:00,0.0,1,1,1,0
2024-06-05,S2406050046,LNER,KGX,2024-06-05T05:38:00,2024-06-05T05:41:00,3.0,0,1,1,0
2024-06-05,S2406050047,AVT,NOT,2024-06-05T09:18:00,2024-06-05T09:18:00,0.0,1,1,1,0
2024-06-05,S2406050048,EMR,YRK,2024-06-05T05:02:00,2024-06-05T05:06:00,4.0,0,0,1,0
2024-06-05,S2406050049,CTL,CDF,2024-06-05T19:43:00,2024-06-05T19:43:00,0.0,1,1,1,0
2024-06-05,S2406050050,GWR,EDB,2024-06-05T09:58:00,2024-06-05T10:00:00,2.0,0,1,1,0
2024-06-05,S2406050051,LNER,INV,2024-06-05T06:04:00,2024-06-05T06:04:00,0.0,1,1,1,0
2024-06-05,S2406050052,TLK,LIV,2024-06-05T08:19:00,2024-06-05T08:24:00,5.0,0,0,1,0
2024-06-05,S2406050053,CTL,KGX,2024-06-05T23:23:00,2024-06-05T23:23:00,0.0,1,1,1,0
2024-06-05,S2406050054,LNER,YRK,2024-06-05T15:18:00,2024-06-05T15:18:00,0.0,1,1,1,0
2024-06-05,S2406050055,CTL,EDB,2024-06-05T15:14:00,2024-06-05T15:14:00,0.0,1,1,1,0
2024-06-05,S2406050056,LNER,CDF,2024-06-05T15:53:00,2024-06-05T15:53:00,0.0,1,1,1,0
2024-06-05,S2406050057,EMR,GLC,2024-06-05T13:55:00,2024-06-05T13:56:00,1.0,0,1,1,0
2024-06-05,S2406050058,TLK,EUS,2024-06-05T10:08:00,2024-06-05T10:08:00,0.0,1,1,1,0
2024-06-05,S2406050059,NTH,BRS,2024-06-05T21:32:00,2024-06-05T21:36:00,4.0,0,0,1,0
2024-06-05,S2406050060,AVT,BRS,2024-06-05T10:41:00,2024-06-05T10:45:00,4.0,0,0,1,0
2024-06-05,S2406050061,AVT,BRS,2024-06-05T18:33:00,2024-06-05T18:37:00,4.0,0,0,1,0
2024-06-05,S2406050062,EMR,MAN,2024-06-05T11:47:00,2024-06-05T11:48:00,1.0,0,1,1,0
2024-06-05,S2406050063,CTL,CDF,2024-06-05T05:18:00,2024-06-05T05:18:00,0.0,1,1,1,0
2024-06-05,S2406050064,GWR,BTN,2024-06-05T05:13:00,2024-06-05T05:17:00,4.0,0,0,1,0
2024-06-05,S2406050065,TPE,EDB,2024-06-05T21:26:00,2024-06-05T21:26:00,0.0,1,1,1,0
2024-06-05,S2406050066,GWR,EUS,2024-06-05T08:45:00,2024-06-05T08:54:00,9.0,0,0,0,0
2024-06-05,S2406050067,EMR,CDF,2024-06-05T13:34:00,2024-06-05T13:36:00,2.0,0,1,1,0
2024-06-05,S2406050068,CTL,GLC,2024-06-05T13:41:00,2024-06-05T13:41:00,0.0,1,1,1,0
2024-06-05,S2406050069,LNER,DHM,2024-06-05T09:02:00,2024-06-05T09:02:00,0.0,1,1,1,0
2024-06-05,S2406050070,TPE,YRK,2024-06-05T08:03:00,2024-06-05T08:06:00,3.0,0,1,1,0
2024-06-05,S2406050071,GWR,BTN,2024-06-05T21:47:00,2024-06-05T21:47:00,0.0,1,1,1,0
2024-06-05,S2406050072,LNER,KGX,2024-06-05T05:50:00,2024-06-05T05:53:00,3.0,0,1,1,0
2024-06-05,S2406050073,CTL,LIV,2024-06-05T21:18:00,2024-06-05T21:19:00,1.0,0,1,1,0
2024-06-05,S2406050074,EMR,LIV,2024-06-05T23:14:00,2024-06-05T23:16:00,2.0,0,1,1,0
2024-06-05,S2406050075,GWR,BRS,2024-06-05T06:12:00,2024-06-05T06:13:00,1.0,0,1,1,0
2024-06-05,S2406050076,TLK,NCL,2024-06-05T22:50:00,2024-06-05T22:50:00,0.0,1,1,1,0
2024-06-05,S2406050077,AVT,BRS,2024-06-05T23:54:00,2024-06-05T23:57:00,3.0,0,1,1,0
2024-06-05,S2406050078,NTH,CAM,2024-06-05T15:41:00,2024-06-05T16:00:00,19.0,0,0,0,0
2024-06-05,S2406050079,AVT,BNM,2024-06-05T10:30:00,2024-06-05T10:30:00,0.0,1,1,1,0
2024-06-05,S2406050080,GWR,NWI,2024-06-05T14:21:00,2024-06-05T14:24:00,3.0,0,1,1,0
2024-06-05,S2406050081,LNER,CDF,2024-06-05T17:49:00,,,0,0,0,1
2024-06-05,S2406050082,TLK,CAM,2024-06-05T14:11:00,2024-06-05T14:11:00,0.0,1,1,1,0
2024-06-05,S2406050083,EMR,YRK,2024-06-05T15:18:00,2024-06-05T15:18:00,0.0,1,1,1,0
2024-06-05,S2406050084,NTH,YRK,2024-06-05T19:40:00,2024-06-05T19:44:00,4.0,0,0,1,0
2024-06-05,S2406050085,EMR,KGX,2024-06-05T19:17:00,2024-06-05T19:17:00,0.0,1,1,1,0
2024-06-05,S2406050086,LNER,NOT,2024-06-05T06:32:00,2024-06-05T06:34:00,2.0,0,1,1,0
2024-06-05,S2406050087,LNER,NCL,2024-06-05T14:40:00,2024-06-05T14:40:00,0.0,1,1,1,0
2024-06-05,S2406050088,NTH,INV,2024-06-05T12:25:00,2024-06-05T12:25:00,0.0,1,1,1,0
